"model","Variable","n_total","n_selected","selection_frequency","median_rank","freq_top10","mean_importance","sd_importance","median_importance","importance_scaled","sd_importance_scaled"
"XGB","Loss_of_appetite",100,59,0.59,11,0.44,0.0425556675844041,0.0459595693701792,0.0378551801402708,0.502964305197096,0.543194930019182
"XGB","Increased_need_for_sleep",100,58,0.58,11,0.41,0.039113575008282,0.0423088547735422,0.0376847084372267,0.462282304437982,0.500047231139154
"XGB","Persistent_fatigue",100,53,0.53,13,0.33,0.0377996133248218,0.0468805536680991,0.0317217681965497,0.446752626190863,0.55408001898135
"XGB","Calf_cramp",100,51,0.51,13,0.4,0.0349085610339109,0.0413697024868022,0.0291161204344074,0.412583355930857,0.488947415199536
"XGB","Dry_cough",100,50,0.5,13,0.36,0.033936989662395,0.0408261027872391,0.0097704099626745,0.401100379689099,0.482522624784632
"XGB","Do_not_enjoy_food",100,42,0.42,13.5,0.29,0.0267771417725438,0.0361569433936428,0,0.31647832759478,0.427337953892163
"XGB","Poorer_condition_lower_fitness",100,37,0.37,14,0.22,0.0207263357155315,0.0318053445027578,0,0.244964011474338,0.375906522149037
"XGB","Dryer_mouth",100,35,0.35,14,0.23,0.0191525090206984,0.029542331475298,0,0.226362995558011,0.3491600312674
"XGB","Coughing_fits",100,30,0.3,14,0.2,0.0165323955928106,0.0285195416479612,0,0.195395944525822,0.3370717054563
"XGB","Legs_do_not_support",100,26,0.26,14,0.17,0.0160385634911172,0.0295085496116654,0,0.189559356028659,0.348760764318137
"XGB","Became_weaker",100,27,0.27,14.5,0.17,0.0156882479128846,0.030708962553084,0,0.185418985511476,0.362948412998132
"XGB","Thickness_in_throat",100,25,0.25,14,0.15,0.0147093202000811,0.0294383450175784,0,0.173849064867373,0.347931018084769
"XGB","Mucus_cough",100,26,0.26,14,0.12,0.0131311255103631,0.0240284724017329,0,0.155196423735486,0.283991877286736
"XGB","Labored_breathing",100,24,0.24,14,0.13,0.0123934762070674,0.023939862463786,0,0.146478166206677,0.282944598783005
"XGB","Difficult_sensing_smells",100,22,0.22,14,0.1,0.0122103346922837,0.0256171783121125,0,0.144313621506414,0.302768750256517
"XGB","Felt_worn_out",100,19,0.19,14,0.12,0.0118991580642305,0.0279029153446165,0,0.140635833202144,0.32978381555038
"XGB","Feeling_chilly",100,18,0.18,15,0.12,0.0115014415277193,0.0265659369787193,0,0.135935232017707,0.313982103744702
